NOBS,NRX,AGE_DAYS_ROUNDED,NMEMB,rawmean,rawlwr,rawupr,proplwr,propupr,lwr,upr,Indication
191840,1.4945403064322575,1295,124759,1.5376846560168005,1.5308113424251657,1.5445811867117603,0.004469911021574044,0.00448500976320103,1.4878598442443494,1.5012433342981037,Non-respiratory conditions
192457,1.4993898374386216,1300,124759,1.542630191008264,1.5357458210301043,1.5495377780609965,0.004462748115710187,0.004477798433477838,1.4926984382668775,1.506103802903877,Non-respiratory conditions
193104,1.504416837003891,1305,124759,1.547816189613575,1.5409202446809829,1.554735351590738,0.004455273810202021,0.004470273682103404,1.4977142480703607,1.5111419919972628,Non-respiratory conditions
193691,1.5089459198056319,1310,124759,1.552521260991191,1.5456148312814189,1.5594509077184446,0.004448525043298105,0.004463479439134736,1.502233336092394,1.5156810688934506,Non-respiratory conditions
194278,1.513421678169304,1315,124759,1.5572263323688071,1.5503094337574526,1.564166447970676,0.004441806863638633,0.004456716058295657,1.506699351371632,1.5201665688653738,Non-respiratory conditions
194851,1.5179804706219888,1320,124759,1.5618191873932943,1.5548920848079166,1.5687695069429808,0.004435278194359437,0.004450143528641568,1.5112478049411757,1.5247357015899314,Non-respiratory conditions
195439,1.522546951996451,1325,124759,1.5665322742247052,1.5595947161312858,1.573493049255661,0.004428608466973925,0.00444342906015178,1.515804187673474,1.5293122813683975,Non-respiratory conditions
196035,1.5271704079286177,1330,124759,1.5713094846864755,1.564361344871576,1.5782808414118978,0.004421878619466081,0.004436654136796846,1.520417445753517,1.5339459348365478,Non-respiratory conditions
196628,1.5317619696006142,1335,124759,1.576062648786861,1.5691039964666342,1.5830445179908554,0.004415213015537809,0.004429943955190233,1.5249989142157276,1.5385475892786367,Non-respiratory conditions
197199,1.5364337129557935,1340,124759,1.5806394729037585,1.5736707130572307,1.587631449608405,0.004408823116207282,0.004423511385427858,1.5296598484855937,1.5432301449780086,Non-respiratory conditions
197758,1.5408570520410971,1345,124759,1.5851201115751168,1.5781414707852321,1.592121969198118,0.0044025943137836025,0.004417241048089187,1.5340732835454276,1.5476633890606109,Non-respiratory conditions
198306,1.5449679378100427,1350,124759,1.5895125802547312,1.5825242665051553,1.5965241108130164,0.004396513645998285,0.004411119890074437,1.538175465188831,1.551782976610044,Non-respiratory conditions
198916,1.5501065771810927,1355,124759,1.5944020070696303,1.5874029416800177,1.6014242892409019,0.004389774572898496,0.0044043360081927364,1.5433019587433003,1.5569337673955077,Non-respiratory conditions
199496,1.5546472850492965,1360,124759,1.5990509702706819,1.5920416972890814,1.6060834600083367,0.004383395596460551,0.004397914680896235,1.5478326509859621,1.5614844911678303,Non-respiratory conditions
200113,1.5592781302537364,1365,124759,1.6039965052621454,1.596976389789764,1.6110398374634651,0.0043766401294210704,0.004391114430868779,1.5524537310159392,1.5661250989532316,Non-respiratory conditions
200696,1.564063691042977,1370,124759,1.6086695148245818,1.6016391696890044,1.615723076663591,0.004370285550132992,0.00438471778945749,1.5572282860945243,1.5709216689329377,Non-respiratory conditions
201287,1.5688776528109625,1375,124759,1.6134066480173774,1.6063659479998502,1.6204705647125934,0.0043638719514259615,0.0043782618002079264,1.5620312716266418,1.5757466099074646,Non-respiratory conditions
201863,1.5735573506726204,1380,124759,1.6180235494032496,1.6109727719355602,1.625097543523646,0.004357648237128421,0.004371997010182914,1.5667003412574414,1.5804369387051125,Non-respiratory conditions
202397,1.5779843374414413,1385,124759,1.6223038017297349,1.6152436944614388,1.629387125627674,0.004351902067151943,0.004366212968487589,1.5711171041413965,1.5848741531196484,Non-respiratory conditions
202989,1.5822872209041545,1390,124759,1.6270489503763255,1.6199785143323577,1.6341426030244728,0.004345558283499945,0.004359827432669807,1.5754112995644785,1.5891857201362154,Non-respiratory conditions
203567,1.5867240726687013,1395,124759,1.6316818826697874,1.624601376633113,1.6387856052858876,0.004339391220725614,0.004353619839473188,1.5798386561580489,1.5936320660712415,Non-respiratory conditions
204129,1.5913138157537308,1400,124759,1.6361865677025305,1.6290962841261512,1.643300067834368,0.004333419987877793,0.004347609418298885,1.5844179846575575,1.5982322266865707,Non-respiratory conditions
204724,1.5961625121998089,1405,124759,1.6409557627105058,1.6338551421254566,1.648079599825746,0.004327124927073315,0.004341273102617454,1.589255717605609,1.6030918895814281,Non-respiratory conditions
205299,1.6006382332849494,1410,124759,1.645564648642583,1.6384540527743,1.6526984610167432,0.004321067467114464,0.004335176001772316,1.5937217674884823,1.6075772817414056,Non-respiratory conditions
205895,1.6051468827725606,1415,124759,1.6503418591043533,1.6432209383710557,1.657485996318434,0.004314815560190766,0.004328883239959722,1.5982209700263819,1.6120953762110684,Non-respiratory conditions
206414,1.6089791187551086,1420,124759,1.6545018796239148,1.6473719801085787,1.6616549955982711,0.00430939342115275,0.004323425716495579,1.6020453947259732,1.6159354204544387,Non-respiratory conditions
206995,1.613430317949151,1425,124759,1.6591588582787615,1.6520189207524025,1.6663220122398743,0.0043033477419793815,0.0043173406364137735,1.6064871662335634,1.6203960462248548,Non-respiratory conditions
207554,1.617827567205704,1430,124759,1.6636394969501198,1.6564899147984016,1.6708122955133404,0.004297554947947115,0.00431151014169248,1.610874864339334,1.624802847169221,Non-respiratory conditions
208134,1.6224018629104995,1435,124759,1.6682884601511714,1.6611288847725927,1.6754712519172275,0.00429156920376344,0.004305485494639942,1.6154392130395043,1.6293870905977375,Non-respiratory conditions
208691,1.6267326750044038,1440,124759,1.67275306791494,1.6655839086908728,1.6799454435035057,0.004285844313532474,0.004299723447843291,1.6197607520195987,1.633727175630493,Non-respiratory conditions
209225,1.6308832824518253,1445,124759,1.6770333202414254,1.669854984915271,1.684234871910135,0.004280377282617685,0.004294220980459042,1.6239024866990175,1.6378866556600098,Non-respiratory conditions
209787,1.6351239187896585,1450,124759,1.6815380052741686,1.6743500253401948,1.6887492015276941,0.004274646134329758,0.004288452732502915,1.6281343426510542,1.6421360704271728,Non-respiratory conditions
210342,1.6393394397369903,1455,124759,1.6859865821303472,1.6787890903870237,1.6932072901705963,0.004269008911226947,0.004282779066441499,1.6323410850602273,1.6463603683722878,Non-respiratory conditions
210880,1.6437111809108498,1460,124759,1.6902988962720125,1.6830921960427334,1.6975288127763686,0.0042635656008375615,0.004277300612514058,1.6367031104622063,1.650741827751756,Non-respiratory conditions
211575,1.6491332036311457,1465,124759,1.6958696366594794,1.6886510580803462,1.7031114314855895,0.004256564551360421,0.004270254428503695,1.642113561696098,1.656175421997144,Non-respiratory conditions
212304,1.6545631552118965,1470,124759,1.7017129024759736,1.694481885393533,1.7089671357760643,0.004249257951749387,0.004262900803969837,1.6475324895679408,1.661616393816468,Non-respiratory conditions
212935,1.6596288296675554,1475,124759,1.706770653820566,1.6995288875832144,1.714035636250305,0.004242963881023556,0.004256566289956158,1.6525870844873707,1.6666931497977577,Non-respiratory conditions
213571,1.664490448533513,1480,124759,1.711868482434133,1.7046158979707708,1.7191442830645334,0.00423664816414496,0.004250210051215363,1.6574385881304967,1.671564882568022,Non-respiratory conditions
214154,1.6690930373836665,1485,124759,1.7165414919965694,1.709279004967697,1.723827195169342,0.0042308834728050715,0.004244408426328458,1.662031299237226,1.6761773499358639,Non-respiratory conditions
214766,1.673943416843565,1490,124759,1.7214469497190583,1.7141740820348994,1.7287430335229301,0.004224857283778539,0.004238343682367056,1.6668712448062803,1.6810381643489838,Non-respiratory conditions
215365,1.6783698901666562,1495,124759,1.7262482065422133,1.7189651930196521,1.7335544361609139,0.004218983976324916,0.004232432851203584,1.671288874493697,1.6854734780262686,Non-respiratory conditions
215945,1.6829401773378425,1500,124759,1.730897169743265,1.723604345640049,1.738213209919888,0.0042133202541995455,0.004226732994027697,1.6758494114020588,1.690053516112371,Non-respiratory conditions
216558,1.6875561029730024,1505,124759,1.7358106429195488,1.7285074643575067,1.743137037531072,0.004207359018008157,0.004220733777274542,1.6804559485847643,1.6946788280178664,Non-respiratory conditions
217146,1.6922347090367726,1510,124759,1.74052372975096,1.7332106327780328,1.7478600427505122,0.00420166461848442,0.0042150031477031285,1.6851245063336415,1.6993674836620152,Non-respiratory conditions
217727,1.6966479089732587,1515,124759,1.7451807084058064,1.7378578242795955,1.7525268085361503,0.00419606066634801,0.0042093635890889545,1.6895286714177744,1.7037897169047946,Non-respiratory conditions
218289,1.7011570993125,1520,124759,1.7496853934385495,1.7423530546379822,1.7570409482215785,0.004190661262912801,0.004203929923981163,1.694028126154282,1.708308644547693,Non-respiratory conditions
218806,1.7051949739714898,1525,124759,1.7538293830505214,1.7464883573647585,1.7611936246988837,0.00418571256514946,0.00419894986338601,1.6980575179429076,1.7123550021744938,Non-respiratory conditions
219360,1.7096365397686735,1530,124759,1.7582699444529053,1.7509196215730876,1.7656434832741166,0.004180429121823401,0.004193632976821197,1.7024895253900911,1.7168061279402258,Non-respiratory conditions
219955,1.7142685585570798,1535,124759,1.7630391394608806,1.7556788443936788,1.7704226504467901,0.004174776896588081,0.0041879450209864905,1.7071118697842684,1.7214478210315227,Non-respiratory conditions
220520,1.7188571611190313,1540,124759,1.7675678708550084,1.7601981188771543,1.7749608387301132,0.00416943083169376,0.004182565205560489,1.711690505076184,1.7260463932744563,Non-respiratory conditions
221038,1.7231544388672726,1545,124759,1.7717198759207753,1.7643414643528041,1.7791215033663972,0.004164547493229725,0.0041776510757803725,1.7159782803684402,1.7303531768625422,Non-respiratory conditions
221604,1.7275216173292822,1550,124759,1.776256622768698,1.7688687607702778,1.7836677006234316,0.004159231219025422,0.004172301321630972,1.720336455486945,1.7347293580564112,Non-respiratory conditions
222144,1.7318776868838033,1555,124759,1.780584967817953,1.7731881007511425,1.7880050507207956,0.004154178093435857,0.004167216413118232,1.7246831585364402,1.7390947960060987,Non-respiratory conditions
222696,1.7362027776697264,1560,124759,1.785009498312747,1.7776034373703082,1.7924387750705626,0.004149031671506029,0.004162037661333508,1.728999217357018,1.7434289190180996,Non-respiratory conditions
223257,1.7407225549038825,1565,124759,1.7895061678916953,1.7820907748407238,1.7969447767371294,0.00414382089540822,0.0041567941921082695,1.7335093124077634,1.7479583803101788,Non-respiratory conditions
223851,1.7454244795276501,1570,124759,1.7942673474458757,1.7868420861095593,1.8017158245545966,0.004138324953015601,0.004151263812120149,1.7382013458504166,1.7526701970063019,Non-respiratory conditions
224397,1.7493228109457855,1575,124759,1.7986437852179,1.7912094645757581,1.8061013216122477,0.004133292374643957,0.004146199739846874,1.7420923483105124,1.756575852729437,Non-respiratory conditions
224944,1.7534832079028941,1580,124759,1.8030282384437195,1.7955848529486873,1.8104948396707958,0.004128268951271085,0.0041411449182410486,1.7462443576191333,1.7607446359785222,Non-respiratory conditions
225495,1.7577580892717153,1585,124759,1.8074447534847184,1.7999922479849406,1.8149204746963055,0.004123227271765592,0.004136071764945496,1.7505104531808635,1.7650283028743565,Non-respiratory conditions
226037,1.7618751566975623,1590,124759,1.8117891294415633,1.8043276637671475,1.819273810807956,0.00411828592696969,0.00413109961019561,1.7546192510346572,1.769153638470609,Non-respiratory conditions
226564,1.7662150370079384,1595,124759,1.8160132735914845,1.8085431060126143,1.823506656843116,0.004113498335888611,0.004126282203219823,1.7589497143923847,1.7735029386822034,Non-respiratory conditions
227109,1.7708824406152133,1600,124759,1.8203816959097139,1.8129025398460135,1.8278840676263748,0.004108564747989736,0.004121317926629495,1.7636066554468677,1.7781808101636742,Non-respiratory conditions
227638,1.774873887450634,1605,124759,1.8246218709672248,1.8171340006096912,1.8321329569585671,0.004103792942898536,0.004116516474375437,1.7675901725167793,1.7821801850482633,Non-respiratory conditions
228191,1.7792107400589072,1610,124759,1.8290544169158136,1.8215574477270324,1.8365746017184543,0.004098822385734543,0.004111515071990803,1.7719180712486144,1.7865259918329073,Non-respiratory conditions
228727,1.7834100583767536,1615,124759,1.833350700149889,1.8258449223567177,1.8408796935376526,0.0040940218325700856,0.004106684764212344,1.7761087386613341,1.7907339612918325,Non-respiratory conditions
229239,1.7872402203877071,1620,124759,1.8374546124928863,1.82994043014353,1.8449920104184934,0.004089451950686152,0.004102086589981671,1.7799313873820979,1.7945716345288354,Non-respiratory conditions
229782,1.7912526524736423,1625,124759,1.841807003903526,1.8342839183772806,1.8493533049866377,0.004084622064255884,0.004097226835992152,1.7839360623666916,1.7985918209113994,Non-respiratory conditions
230306,1.7952519760006362,1630,124759,1.8460071016920623,1.838475434486575,1.8535619844357745,0.004079977373100939,0.0040925534559359674,1.7879273885595388,1.8025991406792936,Non-respiratory conditions
230804,1.7991207287099407,1635,124759,1.8499987976819308,1.842458983649166,1.857561827235263,0.0040755778015705655,0.004088126739762627,1.791788272205665,1.806475762269041,Non-respiratory conditions
231373,1.8037410145878803,1640,124759,1.8545595908912382,1.8470104792863316,1.8621319179966072,0.0040705683667348926,0.004083086433329394,1.7963987634721166,1.8111058450537838,Non-respiratory conditions
231941,1.807988604426796,1645,124759,1.859112368646751,1.8515539872052649,1.8666939655687032,0.00406558611999762,0.00407807352036004,1.8006380710515246,1.8153617148796217,Non-respiratory conditions
232451,1.8122117021261344,1650,124759,1.8632002500821585,1.8556335550383045,1.8707901605885866,0.004061128181750905,0.0040735881750195236,1.804852078111331,1.8195939062865474,Non-respiratory conditions
